case_count,clinical_finding,date,state,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,hash,datechecked,death,hospitalized,total,totaltestresults,posneg,fips,hospitalizedincrease,negativeincrease,totaltestresultsincrease
0,deathincrease,2020-03-20,IN,79,475,,,,,,,,,,2020-03-20 00:59:00,b393f22b3dc04bc490cf82c796f70a94c3eb3b8f,2020-03-20 20:00:00,2,,554,554,554,18,0,151,174
0,deathincrease,2020-03-20,KS,44,417,,,,,,,,,,2020-03-20 11:00:00,5ac90e55acb39552bfc148acdfd3de65aeb10872,2020-03-20 20:00:00,1,,461,461,461,20,0,0,10
0,deathincrease,2020-03-20,KY,47,592,,,,,,,,,,2020-03-19 17:00:00,8b4815287e24716dec465941a133094a4726ca45,2020-03-20 20:00:00,1,,639,639,639,21,0,138,150
4,deathincrease,2020-03-20,LA,473,568,,,,,,,,,,2020-03-20 15:30:00,98cce02eca5663435a48083902ed814f1e8bfc42,2020-03-20 20:00:00,12,,1041,1041,1041,22,0,110,236
2,deathincrease,2020-03-20,MA,314,3795,,,,,,,,,,2020-03-20 16:00:00,fbb2ca94fd12b061247a3bcc3fea88c0208b0377,2020-03-20 20:00:00,5,,4109,4109,4109,25,0,877,962
0,deathincrease,2020-03-20,MD,149,94,,,,,,,,,,2020-03-20 10:00:00,986c1f546e6d722997440961f9197bc40d0371f4,2020-03-20 20:00:00,1,,243,243,243,24,0,0,42
0,deathincrease,2020-03-20,ME,57,2264,,,,,,,,,,2020-03-20 11:00:00,530faad333217ca7ac115e0ee0f5e113a2b598eb,2020-03-20 20:00:00,,,2321,2321,2321,23,0,260,264
0,deathincrease,2020-03-20,MI,4027,2746,,,,,,,,,,2020-03-20 15:00:00,a6d3c1c40162f3ad60bde7e7d6640e61e45898ee,2020-03-20 20:00:00,3,,6773,6773,6773,26,0,961,1596
0,deathincrease,2020-03-20,MN,115,3741,,,,,,,,,,2020-03-20 00:00:00,d6456d258a6dbf9bfab58a3e0e49b20d99f81c43,2020-03-20 20:00:00,,,3856,3856,3856,27,0,792,818
0,deathincrease,2020-03-20,MO,47,369,,,,,,,,,,2020-03-20 10:05:00,46a8439036d794e92c4fce683179a5aa0083172e,2020-03-20 20:00:00,1,,416,416,416,29,0,61,84
0,deathincrease,2020-03-20,MP,0,,,,,,,,,,,2020-03-20 01:30:00,35e22e6d40bff22834775bb846e2c8bcac54ff55,2020-03-20 20:00:00,0,,0,0,0,69,0,0,0
1,deathincrease,2020-03-20,MS,80,695,,,,,,,,,,2020-03-20 11:35:00,2101901e491663b010b5383bc69316111dd412c0,2020-03-20 20:00:00,1,,775,775,775,28,0,143,173
0,deathincrease,2020-03-20,MT,16,931,,,,,,,,,,2020-03-19 22:11:00,3f278c4e6c85804ab658f99eff2b112ebf97c279,2020-03-20 20:00:00,,,947,947,947,30,0,170,174
0,deathincrease,2020-03-20,NC,137,3096,,,,,,,,,,2020-03-20 09:35:00,cffc82dad7fa0202dbd118dcf48d7e729062e902,2020-03-20 20:00:00,0,,3233,3233,3233,37,0,688,728
0,deathincrease,2020-03-20,ND,20,800,,,,,,,,,,2020-03-20 00:00:00,fc60e38fb70309ed9a37763acde6537a0b660f46,2020-03-20 20:00:00,0,,820,820,820,38,0,307,312
0,deathincrease,2020-03-20,NE,32,240,,,,,,,,,,2020-03-19 00:00:00,afe941b22231fc86e9fbfedf9d0c4df757c8195b,2020-03-20 20:00:00,0,,272,272,272,31,0,0,5
0,deathincrease,2020-03-20,NH,44,745,631,,,,,,,,,2020-03-19 09:00:00,1dea046789bad1e28758b2d292f819fbfc2cf935,2020-03-20 20:00:00,,,1420,789,789,33,0,124,129
2,deathincrease,2020-03-20,NJ,890,264,86,,,,,,,,,2020-03-20 13:30:00,4d0d4c35d528b6ff69abc29317698c01c40db4ce,2020-03-20 20:00:00,11,,1240,1154,1154,34,0,54,202
0,deathincrease,2020-03-20,NM,43,3771,,,,,,,,,,2020-03-20 00:00:00,40ce43691cf50a94d343781abf50e61222297a59,2020-03-20 20:00:00,,,3814,3814,3814,35,0,1009,1017
0,deathincrease,2020-03-20,NV,109,1992,,,,,,,,,,2020-03-20 02:59:00,717f9a2099af62ba60df3de77f6a8b21fb422012,2020-03-20 20:00:00,1,,2101,2101,2101,32,0,366,380
23,deathincrease,2020-03-20,NY,7102,25325,,1042,,,,,,,,2020-03-20 13:20:00,095d6b7dfaf049aed260c22124a93718d18a054d,2020-03-20 20:00:00,35,,32427,32427,32427,36,0,7193,10143
1,deathincrease,2020-03-20,OH,169,140,,,,,,,,,,2020-03-20 14:00:00,57c8d7e0e3fa63168f7a074cd9c934a111580dd2,2020-03-20 20:00:00,1,,309,309,309,39,0,0,50
0,deathincrease,2020-03-20,OK,49,538,374,,,,,,,,,2020-03-20 08:00:00,ad1e7d8fad796986ea43c8f55624fee36ad031e2,2020-03-20 20:00:00,1,,961,587,587,40,0,72,77
0,deathincrease,2020-03-20,OR,114,2003,433,,,,,,,,,2020-03-20 11:00:00,8599fd013560af7956452e54b211cb24647435d4,2020-03-20 20:00:00,3,,2550,2117,2117,41,0,674,700
0,deathincrease,2020-03-20,PA,268,2574,,,,,,,,,,2020-03-20 12:00:00,2c9d0ab0ac8469adb5c067f7da7778d4d826f62c,2020-03-20 20:00:00,1,,2842,2842,2842,42,0,966,1049
0,deathincrease,2020-03-20,PR,14,114,52,,,,,,,,,2020-03-20 13:00:00,eb9414336fd8b0d1c249316b2f79c76fec95d0b2,2020-03-20 20:00:00,,,180,128,128,72,0,58,67
0,deathincrease,2020-03-20,RI,54,800,140,,,,,,,,,2020-03-20 00:00:00,74b7d9c0e3c8566dc3d94e79d354a7ecd923b04e,2020-03-20 20:00:00,,,994,854,854,44,0,146,156
0,deathincrease,2020-03-20,SC,81,833,,,,,,,,,,2020-03-19 17:10:00,bbe54041e63a8b9b76529a5804806700fb9eb47a,2020-03-20 20:00:00,1,,914,914,914,45,0,250,271
0,deathincrease,2020-03-20,SD,14,663,270,,,,,,,,,2020-03-20 00:00:00,00c536cfd1f8ceee328ba506466648f64fb8bef2,2020-03-20 20:00:00,1,,947,677,677,46,0,112,115
0,deathincrease,2020-03-20,TN,228,563,,,,,,,,,,2020-03-20 15:00:00,198e4984d0017d7b47fdceb68397bbd6cc3cb9f3,2020-03-20 20:00:00,,,791,791,791,47,0,214,288
2,deathincrease,2020-03-20,TX,194,5083,,,,,,,,,,2020-03-20 13:00:00,23bf3cf557b06275baeec7fb3da8fbce4009e33a,2020-03-20 20:00:00,5,,5277,5277,5277,48,0,2871,2922
0,deathincrease,2020-03-20,UT,112,2035,,,,,,,,,,2020-03-20 00:00:00,a7b8df9cdc110ddabb950f997109392746d20816,2020-03-20 20:00:00,0,,2147,2147,2147,49,0,587,621
0,deathincrease,2020-03-20,VA,114,2211,,,,,,,,,,2020-03-20 00:00:00,8e33ca5ea7c8e944df67dcfb436114e9af630816,2020-03-20 20:00:00,2,,2325,2325,2325,51,0,382,402
0,deathincrease,2020-03-20,VI,3,,,,,,,,,,,2020-03-19 17:30:00,4bdedbd6c7ede4c935b5e374822373dd9d56fe24,2020-03-20 20:00:00,,,3,3,3,78,0,0,0
2,deathincrease,2020-03-20,VT,29,779,,,,,,,,,,2020-03-20 14:00:00,5692ac6d1e270737a2fff761191765d982735857,2020-03-20 20:00:00,2,,808,808,808,50,0,134,141
12,deathincrease,2020-03-20,WA,2764,39810,,,,,,,,,,2020-03-20 00:00:00,5d1ea784ac331465dcd92d23d7ec504dbfc0c8b8,2020-03-20 20:00:00,104,,42574,42574,42574,53,0,3765,4068
3,deathincrease,2020-03-20,WI,206,3455,,,,,,,,,,2020-03-20 16:00:00,0218e1e542519ea06e22b72b25fe4094a9a53db9,2020-03-20 20:00:00,3,,3661,3661,3661,55,0,1263,1314
0,deathincrease,2020-03-20,WV,7,219,13,,,,,,,,,2020-03-20 00:00:00,7eabc07935f2e032f22abdb69e9d9c58edf9561e,2020-03-20 20:00:00,0,,239,226,226,54,0,76,81
0,deathincrease,2020-03-20,WY,19,331,,,,,,,,,,2020-03-20 13:30:00,e5aec9eb24d3628cd8b19e4ef042f5171c3150f0,2020-03-20 20:00:00,,,350,350,350,56,0,60,61
0,deathincrease,2020-03-19,AK,6,432,,,,,,,,,,2020-03-18 16:30:00,2f94c7b77ddd84452d1a7abc0c35bfbb30a683ec,2020-03-19 20:00:00,0,,438,438,438,2,0,26,26
0,deathincrease,2020-03-19,AL,68,28,,,,,,,,,,2020-03-19 10:45:00,f9fa0f9d46fc27c74c8d59db3eafd1e4fc7907e2,2020-03-19 20:00:00,0,,96,96,96,1,0,0,22
0,deathincrease,2020-03-19,AR,46,310,113,,,,,,,,,2020-03-19 11:23:00,c140738f20dcbecfd202c687e402bf390b92bdbb,2020-03-19 20:00:00,,,469,356,356,5,0,74,87
0,deathincrease,2020-03-19,AS,,,,,,,,,,,,2020-03-14 00:00:00,4f5cedfdee60489e52005613c4641eaea97d40a3,2020-03-19 20:00:00,0,,0,0,0,60,0,0,0
0,deathincrease,2020-03-19,AZ,44,175,130,,,,,,,,,2020-03-19 00:00:00,0b6127b6f71258575296e73b0230144c7353a5de,2020-03-19 20:00:00,0,,349,219,219,4,0,27,43
5,deathincrease,2020-03-19,CA,924,8787,,,,,,,,,,2020-03-19 14:25:00,8210e10bb4f132716a18da56c454714b06f5883b,2020-03-19 20:00:00,18,,9711,9711,9711,6,0,806,1119
0,deathincrease,2020-03-19,CO,216,2112,,,,,,,,,,2020-03-18 18:30:00,f3aa598866917c72e2597d90acfdedef0df5bcd7,2020-03-19 20:00:00,2,,2328,2328,2328,8,0,495,528
1,deathincrease,2020-03-19,CT,96,604,,,,,,,,,,2020-03-18 16:30:00,1321ae678334e29bd3fbb7f8324394a8d72dcbfe,2020-03-19 20:00:00,1,,700,700,700,9,0,479,507
0,deathincrease,2020-03-19,DC,39,153,11,,,,,,,,,2020-03-18 00:00:00,77eed4c990c7a280ae76a562b21fdc50337f3a8e,2020-03-19 20:00:00,0,,203,192,192,11,0,15,23
0,deathincrease,2020-03-19,DE,30,36,,,,,,,,,,2020-03-19 12:00:00,0ca9be78a3594a83e9a6b4c7cc03e4eb433f128c,2020-03-19 20:00:00,0,,66,66,66,10,0,0,5
1,deathincrease,2020-03-19,FL,390,1533,1019,,,,,,,,,2020-03-19 11:00:00,1c5b5851e5399d6bd6a8660b4f9a1ac067b0a5ff,2020-03-19 20:00:00,8,,2942,1923,1923,12,0,308,384
9,deathincrease,2020-03-19,GA,287,1544,,,,,,,,,,2020-03-19 12:00:00,b5eea88a2941fab0e43ed38379304dd95d03b625,2020-03-19 20:00:00,10,,1831,1831,1831,13,0,233,323
0,deathincrease,2020-03-19,GU,12,69,,,,,,,,,,2020-03-19 05:15:00,30aa01def5d0ea6b711ed84ad75b90ec7f3090c1,2020-03-19 20:00:00,,,81,81,81,66,0,12,16
0,deathincrease,2020-03-19,HI,16,93,,,,,,,,,,2020-03-18 18:00:00,3ba6e1d7028c7f39e397aff0d911fe7921a8987d,2020-03-19 20:00:00,,,109,109,109,15,0,0,2
0,deathincrease,2020-03-19,IA,38,83,,,,,,,,,,2020-03-18 19:39:00,91f4b28c8ab0e1f684742bfe9d28762dda64b67d,2020-03-19 20:00:00,,,121,121,121,19,0,0,9
0,deathincrease,2020-03-19,ID,11,459,,,,,,,,,,2020-03-18 10:30:00,dd1dea8a4555108ad610b4ecca72fd1b3bfed7fd,2020-03-19 20:00:00,,,470,470,470,16,0,0,2
3,deathincrease,2020-03-19,IL,422,2725,,,,,,,,,,2020-03-19 00:00:00,936159c33c2080bb8b458e81cbadf87f65e125f9,2020-03-19 20:00:00,4,,3147,3147,3147,17,0,962,1096
0,deathincrease,2020-03-19,IN,56,324,,,,,,,,,,2020-03-19 00:59:00,44a5f654c9e0ae86489cb787e7ac79d18d916549,2020-03-19 20:00:00,2,,380,380,380,18,0,170,187
0,deathincrease,2020-03-19,KS,34,417,,,,,,,,,,2020-03-19 11:00:00,3e179b33ab482d2a66401182b771976b22d7696d,2020-03-19 20:00:00,1,,451,451,451,20,0,0,18
0,deathincrease,2020-03-19,KY,35,454,,,,,,,,,,2020-03-18 17:00:00,3f6fdaf373a319f162b56fa128ed69eeea008adf,2020-03-19 20:00:00,1,,489,489,489,21,0,100,109
2,deathincrease,2020-03-19,LA,347,458,,,,,,,,,,2020-03-19 10:30:00,5d28fad455f9f5603634125b1944a61265090e0b,2020-03-19 20:00:00,8,,805,805,805,22,0,123,230
1,deathincrease,2020-03-19,MA,229,2918,,,,,,,,,,2020-03-19 11:30:00,3188ba2f263b4d972999d889114b0ed26ebff83e,2020-03-19 20:00:00,3,,3147,3147,3147,25,0,803,876
1,deathincrease,2020-03-19,MD,107,94,,,,,,,,,,2020-03-19 10:00:00,1ce41f5ecdc759daf656cb52e25546390bd57da7,2020-03-19 20:00:00,1,,201,201,201,24,0,0,22
0,deathincrease,2020-03-19,ME,53,2004,,,,,,,,,,2020-03-19 12:15:00,67a67e0318524fe1dc2f7a679d93f8073b034de5,2020-03-19 20:00:00,,,2057,2057,2057,23,0,334,344
3,deathincrease,2020-03-19,MI,3392,1785,,,,,,,,,,2020-03-19 15:00:00,4478ecbc50eed65b9f63798dcefa86e3d58858f4,2020-03-19 20:00:00,3,,5177,5177,5177,26,0,570,1049
0,deathincrease,2020-03-19,MN,89,2949,,,,,,,,,,2020-03-19 00:00:00,fe3caa05cbfaecea82c925908d44f6a5cdf7b283,2020-03-19 20:00:00,,,3038,3038,3038,27,0,264,276
1,deathincrease,2020-03-19,MO,24,308,,,,,,,,,,2020-03-18 20:00:00,4b64158f7354396fb911af095db36f9d0d18e56f,2020-03-19 20:00:00,1,,332,332,332,29,0,55,66
0,deathincrease,2020-03-19,MP,0,,,,,,,,,,,2020-03-19 01:30:00,1def757560099005da5a8744902d8d323d2156f3,2020-03-19 20:00:00,0,,0,0,0,69,0,0,0
0,deathincrease,2020-03-19,MS,50,552,,,,,,,,,,2020-03-19 00:00:00,1a2cdaacab2980d884cbcebafc23d81c0379f114,2020-03-19 20:00:00,,,602,602,602,28,0,73,89
0,deathincrease,2020-03-19,MT,12,761,,,,,,,,,,2020-03-18 23:23:00,f75c175942c8591bce86e4dfbf8cb912ac0d56db,2020-03-19 20:00:00,,,773,773,773,30,0,262,264
0,deathincrease,2020-03-19,NC,97,2408,,,,,,,,,,2020-03-19 09:45:00,587e174f2a9998836dac650b58e7c84be17e3874,2020-03-19 20:00:00,0,,2505,2505,2505,37,0,621,655
0,deathincrease,2020-03-19,ND,15,493,,,,,,,,,,2020-03-19 00:00:00,e40b18195198c2b1bf6e644113303785d4b44d30,2020-03-19 20:00:00,0,,508,508,508,38,0,225,234
0,deathincrease,2020-03-19,NE,27,240,,,,,,,,,,2020-03-18 14:00:00,691044363cdc9c04963611246595fabbc05aa9cd,2020-03-19 20:00:00,0,,267,267,267,31,0,34,37
0,deathincrease,2020-03-19,NH,39,621,231,,,,,,,,,2020-03-18 09:00:00,fc46fa069ba89048b9194e2d0adda947ed337b25,2020-03-19 20:00:00,,,891,660,660,33,0,108,121
4,deathincrease,2020-03-19,NJ,742,210,74,,,,,,,,,2020-03-19 11:30:00,c380ce11850137ddbe4c9678181d13ef5c284f22,2020-03-19 20:00:00,9,,1026,952,952,34,0,20,335
0,deathincrease,2020-03-19,NM,35,2762,,,,,,,,,,2020-03-19 00:00:00,38746f6db24a465ffbcaecf878daaebbf627a95c,2020-03-19 20:00:00,,,2797,2797,2797,35,0,436,443
0,deathincrease,2020-03-19,NV,95,1626,,,,,,,,,,2020-03-19 00:00:00,940a5223ff18562d5087c9b079bd5263a945ac6c,2020-03-19 20:00:00,1,,1721,1721,1721,32,0,1458,1498
0,deathincrease,2020-03-19,NY,4152,18132,,617,,,,,,,,2020-03-19 13:20:00,29d7c99fe26188158e7aedf4a8ac6ee81751950a,2020-03-19 20:00:00,12,,22284,22284,22284,36,0,5917,7687
0,deathincrease,2020-03-19,OH,119,140,,,,,,,,,,2020-03-19 14:00:00,4ef1783959cd8e6e933c7f1037cf9d86422f7c93,2020-03-19 20:00:00,,,259,259,259,39,0,0,31
1,deathincrease,2020-03-19,OK,44,466,250,,,,,,,,,2020-03-19 13:00:00,f6b8c5b94c862aabdd58c01374e4b34d4c0558ea,2020-03-19 20:00:00,1,,760,510,510,40,0,88,103
0,deathincrease,2020-03-19,OR,88,1329,437,,,,,,,,,2020-03-19 11:00:00,b12dbbfd1b26af180c4d8d20d82ddcf3b9196d6f,2020-03-19 20:00:00,3,,1854,1417,1417,41,0,211,224
0,deathincrease,2020-03-19,PA,185,1608,,,,,,,,,,2020-03-19 12:00:00,dd0b0247d5b01b9fc86e2fee23f3b59e4151e9ea,2020-03-19 20:00:00,1,,1793,1793,1793,42,0,421,473
0,deathincrease,2020-03-19,PR,5,56,29,,,,,,,,,2020-03-19 07:50:00,e3aab5a95e332c6338dc772a270b4299a61e16df,2020-03-19 20:00:00,,,90,61,61,72,0,25,25
0,deathincrease,2020-03-19,RI,44,654,334,,,,,,,,,2020-03-19 00:00:00,314ad1ce693955314b586efc15e17ec692240d09,2020-03-19 20:00:00,,,1032,698,698,44,0,114,125
0,deathincrease,2020-03-19,SC,60,583,,,,,,,,,,2020-03-18 16:00:00,6c5826f28b88dc0089d3b1724d818ef42f5f1d56,2020-03-19 20:00:00,1,,643,643,643,45,0,0,0
0,deathincrease,2020-03-19,SD,11,551,385,,,,,,,,,2020-03-19 00:00:00,1aa7beb1461cab75d8939d2af19f5aef6c4c2b10,2020-03-19 20:00:00,1,,947,562,562,46,0,0,0
0,deathincrease,2020-03-19,TN,154,349,,,,,,,,,,2020-03-19 15:00:00,666137fe55bb7b36c092fe5d064cd7bf4f4be3f3,2020-03-19 20:00:00,,,503,503,503,47,0,0,56
1,deathincrease,2020-03-19,TX,143,2212,,,,,,,,,,2020-03-19 13:00:00,efc3d4edcff2f658e420c3ca4361a14b6436e9da,2020-03-19 20:00:00,3,,2355,2355,2355,48,0,388,448
0,deathincrease,2020-03-19,UT,78,1448,,,,,,,,,,2020-03-19 00:00:00,0590983bdd79e95e85ee1dcf1801daed9dc9cf91,2020-03-19 20:00:00,0,,1526,1526,1526,49,0,1317,1332
1,deathincrease,2020-03-19,VA,94,1829,,,,,,,,,,2020-03-19 12:00:00,852aef0d1a28cb7c03ad2a8ff65ee7426e3ef800,2020-03-19 20:00:00,2,,1923,1923,1923,51,0,628,645
0,deathincrease,2020-03-19,VI,3,,,,,,,,,,,2020-03-18 07:30:00,57981690eb575d11b72ffa68c22a7af61c6f9100,2020-03-19 20:00:00,,,3,3,3,78,0,0,1
0,deathincrease,2020-03-19,VT,22,645,,,,,,,,,,2020-03-19 14:00:00,a3ec8946e261d7ed31df95eef03a9525893f129c,2020-03-19 20:00:00,,,667,667,667,50,0,53,56
10,deathincrease,2020-03-19,WA,2461,36045,,,,,,,,,,2020-03-19 00:00:00,ebd89351c4736a0369a9d9467da7328a1bfb9104,2020-03-19 20:00:00,92,,38506,38506,38506,53,0,4228,4560
0,deathincrease,2020-03-19,WI,155,2192,,,,,,,,,,2020-03-19 16:00:00,edd16428aebe9e0d8f3fa130fb223fcb4292d55f,2020-03-19 20:00:00,,,2347,2347,2347,55,0,615,664
0,deathincrease,2020-03-19,WV,2,143,3,,,,,,,,,2020-03-18 00:00:00,324fc40437533c65f4b384b2cf09b8a8aae86a6a,2020-03-19 20:00:00,0,,148,145,145,54,0,21,22
0,deathincrease,2020-03-19,WY,18,271,,,,,,,,,,2020-03-19 16:45:00,d61009fe47ca518fa4f8f090833dd5a6361997ce,2020-03-19 20:00:00,,,289,289,289,56,0,93,96
0,deathincrease,2020-03-18,AK,6,406,,,,,,,,,,2020-03-17 23:00:00,f5288de93bf587b4c28a1f99cabe8bd017cd5a75,2020-03-18 20:00:00,0,,412,412,412,2,0,72,75
0,deathincrease,2020-03-18,AL,46,28,,,,,,,,,,2020-03-18 11:05:00,2e691f4e0fa081f2b42b43c7a65992124bbca213,2020-03-18 20:00:00,0,,74,74,74,1,0,0,10
0,deathincrease,2020-03-18,AR,33,236,50,,,,,,,,,2020-03-18 00:00:00,9b224c31ffe5cac298e923ec9d2ce31f77c20a86,2020-03-18 20:00:00,,,319,269,269,5,0,39,50
0,deathincrease,2020-03-18,AS,,,,,,,,,,,,2020-03-14 00:00:00,08a134397d3097e2ea01c9e772c4620942471890,2020-03-18 20:00:00,0,,0,0,0,60,0,0,0
0,deathincrease,2020-03-18,AZ,28,148,102,,,,,,,,,2020-03-18 00:00:00,4769b941009d051f2dad7122a629b07ea1dcb64f,2020-03-18 20:00:00,0,,278,176,176,4,0,6,14
2,deathincrease,2020-03-18,CA,611,7981,,,,,,,,,,2020-03-17 21:00:00,211831b7b898d77f8cbc9d7df4cead2248189ec9,2020-03-18 20:00:00,13,,8592,8592,8592,6,0,0,128
1,deathincrease,2020-03-18,CO,183,1617,,,,,,,,,,2020-03-18 00:00:00,4f5463d12b577f6d1fee7289ae1625e986c9c0f1,2020-03-18 20:00:00,2,,1800,1800,1800,8,0,561,584
0,deathincrease,2020-03-18,CT,68,125,,,,,,,,,,2020-03-17 16:30:00,2aa6772fe0031ffef41ecaa7a3b3290d37c05e7f,2020-03-18 20:00:00,,,193,193,193,9,0,0,27
0,deathincrease,2020-03-18,DC,31,138,1,,,,,,,,,2020-03-17 19:00:00,10077e4202f778fbbabfd687efa3b51bf092df6b,2020-03-18 20:00:00,,,170,169,169,11,0,34,43
0,deathincrease,2020-03-18,DE,25,36,,,,,,,,,,2020-03-18 11:30:00,601ee7dfc3d770165a2e0433ef27c262a174591a,2020-03-18 20:00:00,,,61,61,61,10,0,0,9
1,deathincrease,2020-03-18,FL,314,1225,954,,,,,,,,,2020-03-18 11:00:00,5978bb0f0395bc23b910abb20a5c9f8dcfb0898c,2020-03-18 20:00:00,7,,2493,1539,1539,12,0,285,413
0,deathincrease,2020-03-18,GA,197,1311,,,,,,,,,,2020-03-18 12:00:00,008b6e3c72c6952b8452de48087a19c122b0529a,2020-03-18 20:00:00,1,,1508,1508,1508,13,0,1311,1362
0,deathincrease,2020-03-18,GU,8,57,,,,,,,,,,2020-03-18 05:45:00,24186343908e752838562a6fb9ea3d854cb7c379,2020-03-18 20:00:00,,,65,65,65,66,0,16,19
0,deathincrease,2020-03-18,HI,14,93,,,,,,,,,,2020-03-17 20:00:00,fa6c55476437d80854b1d711768b059f949bdc57,2020-03-18 20:00:00,,,107,107,107,15,0,93,97
0,deathincrease,2020-03-18,IA,29,83,,,,,,,,,,2020-03-17 19:58:00,0bcf732b73bd78f2d72d6277eae1c8385b32417b,2020-03-18 20:00:00,,,112,112,112,19,0,0,6
0,deathincrease,2020-03-18,ID,9,459,,,,,,,,,,2020-03-18 10:30:00,bf5cf7d573e49c78c4574e517bdb06317b93f183,2020-03-18 20:00:00,,,468,468,468,16,0,113,115
0,deathincrease,2020-03-18,IL,288,1763,,,,,,,,,,2020-03-18 00:00:00,626b59c9b2c91e737bce661ef6eb7e02f49cf49c,2020-03-18 20:00:00,1,,2051,2051,2051,17,0,423,552
0,deathincrease,2020-03-18,IN,39,154,,,,,,,,,,2020-03-17 23:59:00,dcb07b411f3b58d29f73c5c1e3826498fe4ec668,2020-03-18 20:00:00,2,,193,193,193,18,0,25,34
0,deathincrease,2020-03-18,KS,16,417,,,,,,,,,,2020-03-17 15:30:00,9fb82fa34211b0efee830b287502ffbb83f372c3,2020-03-18 20:00:00,1,,433,433,433,20,0,35,36
0,deathincrease,2020-03-18,KY,26,354,,,,,,,,,,2020-03-17 16:00:00,ee41e45bbb89fadc7a5075777da6712195beed72,2020-03-18 20:00:00,1,,380,380,380,21,0,59,63
2,deathincrease,2020-03-18,LA,240,335,,,,,,,,,,2020-03-18 00:00:00,40c81639e8e1837123d0743ff34978deb0721b14,2020-03-18 20:00:00,6,,575,575,575,22,0,49,152
2,deathincrease,2020-03-18,MA,156,2115,,,,,,,,,,2020-03-18 16:00:00,b2221d52fc1f377763c3af6491e89fb6c0e5e5cf,2020-03-18 20:00:00,2,,2271,2271,2271,25,0,482,520
0,deathincrease,2020-03-18,MD,85,94,,,,,,,,,,2020-03-18 10:00:00,440886fe99f7c2e165b09c670871079e4facea29,2020-03-18 20:00:00,,,179,179,179,24,0,0,28
0,deathincrease,2020-03-18,ME,43,1670,,,,,,,,,,2020-03-18 12:00:00,f8ec8ac62077b73cbef0078cb2b8c099fe309708,2020-03-18 20:00:00,,,1713,1713,1713,23,0,367,378
0,deathincrease,2020-03-18,MI,2913,1215,,,,,,,,,,2020-03-18 14:00:00,2125f01a1437fb16067e7b2d01f1e7c45410f836,2020-03-18 20:00:00,,,4128,4128,4128,26,0,589,1109
0,deathincrease,2020-03-18,MN,77,2685,,,,,,,,,,2020-03-18 00:00:00,0a0c2c93cb3cfebf009e647227823fef48f3a20f,2020-03-18 20:00:00,,,2762,2762,2762,27,0,409,426
0,deathincrease,2020-03-18,MO,13,253,,,,,,,,,,2020-03-17 19:15:00,3ff121940b6155f5627fb5b15067a58c10a7fb42,2020-03-18 20:00:00,0,,266,266,266,29,0,46,51
0,deathincrease,2020-03-18,MP,0,,,,,,,,,,,2020-03-18 03:30:00,a0a820975afbc1927fd3067661e16278a1a760cd,2020-03-18 20:00:00,0,,0,0,0,69,0,0,0
0,deathincrease,2020-03-18,MS,34,479,,,,,,,,,,2020-03-18 00:00:00,3e737e52391268ae91f783493b00eb018f3af943,2020-03-18 20:00:00,,,513,513,513,28,0,111,124
0,deathincrease,2020-03-18,MT,10,499,,,,,,,,,,2020-03-18 10:15:00,80017e33fbf888f7478ed161bfcbf603cec7611f,2020-03-18 20:00:00,,,509,509,509,30,0,196,198
0,deathincrease,2020-03-18,NC,63,1787,,,,,,,,,,2020-03-18 10:44:00,4b4543bbf95134b857abb09a4569ff3c3c65865a,2020-03-18 20:00:00,0,,1850,1850,1850,37,0,1313,1336
0,deathincrease,2020-03-18,ND,6,268,,,,,,,,,,2020-03-18 00:00:00,7025327657c052706a93a8be09abf4bd8f054b96,2020-03-18 20:00:00,0,,274,274,274,38,0,48,51
0,deathincrease,2020-03-18,NE,24,206,,,,,,,,,,2020-03-18 00:00:00,673f9c509f5c8fb758b90fd6743e1956e23dfcc6,2020-03-18 20:00:00,,,230,230,230,31,0,0,3
0,deathincrease,2020-03-18,NH,26,513,208,,,,,,,,,2020-03-17 09:00:00,cfdc234086c0a98144465c9bd20e06ccbcae5537,2020-03-18 20:00:00,,,747,539,539,33,0,158,167
2,deathincrease,2020-03-18,NJ,427,190,21,,,,,,,,,2020-03-17 13:00:00,96bc539aa14794d7e050e10cb4e9dd3aea3234de,2020-03-18 20:00:00,5,,638,617,617,34,0,27,187
0,deathincrease,2020-03-18,NM,28,2326,,,,,,,,,,2020-03-18 00:00:00,5b7361efa32ad8e4b4045ec5cebf1f9bf19b4604,2020-03-18 20:00:00,,,2354,2354,2354,35,0,1077,1082
0,deathincrease,2020-03-18,NV,55,168,,,,,,,,,,2020-03-17 15:00:00,43dc6b77ca80f18ca7bc213e7fa94c52f85b2575,2020-03-18 20:00:00,1,,223,223,223,32,0,0,0
5,deathincrease,2020-03-18,NY,2382,12215,,416,,,,,,,,2020-03-18 15:05:00,2387f137d1dfbfcce5392a336b9d7133e1886e73,2020-03-18 20:00:00,12,,14597,14597,14597,36,0,6709,7391
0,deathincrease,2020-03-18,OH,88,140,,,,,,,,,,2020-03-18 15:00:00,cb940db871c4d361ae2680a1e8adc6528f33affa,2020-03-18 20:00:00,,,228,228,228,39,0,0,21
